Time (Milliseconds),Input (18 C),Temp C
410309,16.41,-1.17
410360,16.41,-1.17
410412,16.41,-1.17
410463,16.41,-1.66
410514,16.41,-1.66
410565,16.41,-0.68
410615,16.41,-0.68
410667,16.41,-1.17
410718,16.41,-1.17
410769,16.41,-1.17
410820,16.41,-1.66
410871,16.41,-1.17
410923,16.41,-1.17
410974,16.41,-1.17
411025,16.41,-1.17
411076,16.41,-1.17
411127,16.41,-0.68
411177,16.41,-1.17
411229,16.41,-1.66
411280,16.41,-1.17
411331,16.41,-1.66
411382,16.41,-1.17
411433,16.41,-1.17
411485,16.41,-0.68
411536,16.41,-0.68
411587,16.41,-1.17
411638,16.41,-1.17
411689,16.41,-0.68
411740,16.41,-1.17
411791,16.41,-0.68
411842,16.41,-1.17
411893,16.41,-0.68
411944,16.41,-1.17
411996,16.41,-1.17
412047,16.41,-0.68
412098,16.41,-0.68
412149,16.41,-1.17
412200,16.41,-1.17
412251,16.41,-1.17
412302,16.41,-1.17
412353,16.41,-0.68
412404,16.41,-0.68
412455,16.41,-1.66
412507,16.41,-0.68
412558,16.41,-0.68
412609,16.41,-0.68
412660,16.41,-0.68
412711,16.41,-1.17
412763,16.41,-1.17
412813,16.41,-1.17
412864,16.41,-0.68
412915,16.41,-0.68
412966,16.41,-0.68
413018,16.41,-1.17
413069,16.41,-0.68
413120,16.41,-1.17
413171,16.41,-1.17
413222,16.41,-0.68
413274,16.41,-1.17
413324,16.41,-0.68
413375,16.41,-0.68
413426,16.41,-0.68
413477,16.41,-0.68
413529,16.41,-1.66
413580,16.41,-1.17
413631,16.41,-1.17
413682,16.41,-1.17
413733,16.41,-0.68
413785,16.41,-1.17
413835,16.41,-0.68
413886,16.41,-0.2
413937,16.41,-0.68
413988,16.41,-1.17
414040,16.41,-1.17
414091,16.41,-0.68
414142,16.41,-1.17
414193,16.41,-1.66
414244,16.41,-1.17
414296,16.41,-1.17
414347,16.41,-1.17
414397,16.41,-1.17
414448,16.41,-0.68
414499,16.41,-0.2
414551,16.41,-1.17
414602,16.41,-0.68
414653,16.41,-0.68
414704,16.41,-0.2
414755,16.41,-0.68
414807,16.41,-0.68
414858,16.41,-0.2
414908,16.41,-0.68
414959,16.41,-0.2
415010,16.41,-1.17
415062,16.41,-0.68
415113,16.41,-0.68
415164,16.41,-0.68
415215,16.41,-1.17
415266,16.41,-0.68
415318,16.41,-1.17
415369,16.41,-0.68
415419,16.41,-0.68
415470,16.41,-0.2
415521,16.41,-0.68
415572,16.41,-1.17
415624,16.41,-0.68
415675,16.41,-1.17
415726,16.41,-0.68
415777,16.41,-1.66
415828,16.41,-1.17
415880,16.41,-0.68
415931,16.41,-1.17
415981,16.41,-0.2
416032,16.41,-0.68
416083,16.41,-0.68
416135,16.41,-1.66
416186,16.41,-0.68
416237,16.41,-1.17
416288,16.41,-0.68
416339,16.41,-0.68
416391,16.41,-0.68
416442,16.41,-0.68
416492,16.41,-1.17
416543,16.41,-0.68
416594,16.41,-0.68
416646,16.41,-0.68
416697,16.41,-1.17
416748,16.41,-1.17
416799,16.41,-1.17
416850,16.41,-0.68
416902,16.41,-0.68
416953,16.41,-0.68
417003,16.41,-0.2
417054,16.41,-0.2
417105,16.41,-0.2
417157,16.41,-0.68
417208,16.41,-1.17
417259,16.41,-1.66
417310,16.41,-0.68
417361,16.41,-0.2
417413,16.41,-0.68
417464,16.41,-0.68
417514,16.41,-0.68
417565,16.41,-0.68
417616,16.41,-0.68
417668,16.41,-0.68
417719,16.41,-0.68
417770,16.41,-0.68
417821,16.41,-1.17
417872,16.41,-0.68
417924,16.41,-0.68
417975,16.41,-0.68
418025,16.41,-0.68
418076,16.41,-0.68
418127,16.41,-0.68
418179,16.41,-0.68
418230,16.41,-0.2
418281,16.41,-0.2
418332,16.41,-0.68
418383,16.41,-0.68
418435,16.41,-0.68
418486,16.41,-0.68
418536,16.41,-0.68
418587,16.41,-0.68
418638,16.41,-0.2
418690,16.41,-1.17
418741,16.41,-0.68
418792,16.41,-0.68
418843,16.41,-1.17
418894,16.41,-0.2
418946,16.41,-0.2
418997,16.41,-0.68
419047,16.41,-0.68
419098,16.41,-0.68
419149,16.41,-0.2
419201,16.41,-0.2
419252,16.41,-0.68
419303,16.41,-0.2
419354,16.41,-1.17
419405,16.41,-0.2
419457,16.41,-0.68
419508,16.41,-0.68
419558,16.41,-0.68
419609,16.41,-0.68
419660,16.41,-0.68
419712,16.41,-0.68
419763,16.41,-0.68
419814,16.41,-1.17
419865,16.41,-0.2
419916,16.41,-0.68
419968,16.41,-0.2
420019,16.41,-0.68
420069,16.41,-0.68
420120,16.41,-1.17
420171,16.41,-0.68
420222,16.41,-0.2
420274,16.41,-0.68
420325,16.41,-0.68
420376,16.41,-0.68
420427,16.41,-0.2
420478,16.41,-0.68
420530,16.41,-0.2
420580,16.41,-0.68
420631,16.41,-1.17
420682,16.41,-1.17
420733,16.41,-0.2
420785,16.41,-0.2
420836,16.41,-0.2
420887,16.41,-0.68
420938,16.41,-0.2
420989,16.41,-0.68
421041,16.41,-0.2
421092,16.41,-0.2
421142,16.41,-0.68
421193,16.41,-0.2
421244,16.41,-0.2
421296,16.41,-0.2
421347,16.41,-0.2
421398,16.41,-0.2
421449,16.41,-1.17
421500,16.41,-0.2
421552,16.41,-0.68
421602,16.41,-0.2
421653,16.41,-0.68
421704,16.41,-0.2
421755,16.41,-0.2
421807,16.41,-0.2
421858,16.41,0.29
421909,16.41,-0.2
421960,16.41,-0.2
422011,16.41,-0.68
422063,16.41,-0.2
422113,16.41,-0.2
422164,16.41,-0.2
422215,16.41,-0.2
422266,16.41,-0.2
422318,16.41,-1.17
422369,16.41,-0.68
422420,16.41,-0.2
422471,16.41,-0.2
422522,16.41,-0.2
422574,16.41,-0.2
422624,16.41,-0.2
422675,16.41,-0.68
422726,16.41,-0.68
422777,16.41,-0.2
422829,16.41,-0.2
422880,16.41,-0.2
422931,16.41,0.78
422982,16.41,0.29
423033,16.41,0.29
423085,16.41,0.29
423135,16.41,-0.68
423186,16.41,0.29
423237,16.41,0.78
423288,16.41,-0.2
423340,16.41,0.29
423391,16.41,-0.2
423442,16.41,-0.2
423493,16.41,-0.68
423544,16.41,-0.2
423596,16.41,-0.2
423646,16.41,-0.2
423697,16.41,0.29
423748,16.41,0.29
423799,16.41,0.29
423851,16.41,-0.2
423902,16.41,0.78
423953,16.41,0.29
424004,16.41,-0.2
424055,16.41,-0.2
424105,16.41,0.29
424157,16.41,-0.2
424208,16.41,-0.2
424259,16.41,0.78
424310,16.41,0.78
424361,16.41,0.29
424413,16.41,0.29
424464,16.41,0.29
424515,16.41,0.29
424566,16.41,0.29
424616,16.41,-0.2
424668,16.41,-0.2
424719,16.41,0.29
424770,16.41,0.29
424821,16.41,0.29
424872,16.41,-0.2
424924,16.41,0.29
424975,16.41,-0.2
425026,16.41,-0.2
425076,16.41,0.29
425127,16.41,0.78
425179,16.41,0.29
425230,16.41,-0.2
425281,16.41,0.29
425332,16.41,-0.2
425383,16.41,0.29
425435,16.41,0.29
425486,16.41,0.29
425536,16.41,0.29
425587,16.41,0.78
425638,16.41,0.29
425690,16.41,-0.2
425741,16.41,0.29
425792,16.41,-0.2
425843,16.41,-0.2
425894,16.41,-0.2
425946,16.41,0.78
425997,16.41,0.29
426047,16.41,-0.2
426098,16.41,0.29
426149,16.41,0.29
426201,16.41,0.29
426252,16.41,0.29
426303,16.41,0.78
426354,16.41,-0.2
426405,16.41,0.29
426457,16.41,0.29
426507,16.41,0.29
426558,16.41,-0.2
426609,16.41,0.78
426660,16.41,0.29
426712,16.41,0.29
426763,16.41,0.29
426814,16.41,0.78
426865,16.41,-0.2
426916,16.41,0.29
426968,16.41,-0.2
427018,16.41,0.78
427069,16.41,0.29
427120,16.41,0.29
427171,16.41,0.29
427223,16.41,0.29
427274,16.41,0.29
427325,16.41,-0.2
427376,16.41,0.29
427427,16.41,-0.2
427478,16.41,0.29
427529,16.41,-0.68
427580,16.41,-0.2
427631,16.41,-0.2
427682,16.41,0.29
427734,16.41,0.29
427785,16.41,0.78
427836,16.41,0.78
427887,16.41,-0.2
427938,16.41,0.78
427988,16.41,0.78
428040,16.41,0.29
428091,16.41,0.29
428142,16.41,0.78
428193,16.41,0.29
428244,16.41,0.29
428296,16.41,0.78
428347,16.41,0.29
428398,16.41,0.29
428448,16.41,-0.2
428499,16.41,0.29
428551,16.41,-0.2
428602,16.41,0.29
428653,16.41,0.29
428704,16.41,0.78
428755,16.41,0.78
428807,16.41,0.78
428858,16.41,0.78
428909,16.41,0.78
428959,16.41,0.78
429010,16.41,-0.2
429062,16.41,0.29
429113,16.41,-0.2
429164,16.41,0.29
429215,16.41,0.29
429266,16.41,0.29
429318,16.41,0.29
429369,16.41,0.29
429419,16.41,0.29
429470,16.41,0.29
429521,16.41,-0.2
429573,16.41,0.29
429624,16.41,0.78
429675,16.41,0.29
429726,16.41,-0.2
429777,16.41,0.78
429829,16.41,0.29
429880,16.41,0.29
429930,16.41,-0.2
429981,16.41,0.29
430032,16.41,0.29
430084,16.41,0.29
430135,16.41,0.78
430186,16.41,0.29
430237,16.41,0.29
430288,16.41,0.78
430340,16.41,1.27
430390,16.41,-0.68
430441,16.41,0.78
430492,16.41,-0.2
430543,16.41,0.29
430595,16.41,-0.2
430646,16.41,0.29
430697,16.41,0.78
430748,16.41,-0.2
430799,16.41,0.78
430851,16.41,-0.2
430901,16.41,0.78
430952,16.41,0.29
431003,16.41,-0.2
431054,16.41,0.78
431106,16.41,0.29
431157,16.41,0.29
431208,16.41,-0.2
431259,16.41,0.29
431310,16.41,0.78
431361,16.41,0.29
431412,16.41,0.78
431463,16.41,0.29
431514,16.41,0.78
431565,16.41,0.29
431617,16.41,0.29
431668,16.41,0.29
431719,16.41,-0.2
431770,16.41,0.78
431821,16.41,0.78
431872,16.41,-0.2
431923,16.41,-0.2
431974,16.41,0.29
432025,16.41,0.29
432076,16.41,0.29
432128,16.41,0.29
432179,16.41,0.29
432230,16.41,0.29
432281,16.41,-0.2
432331,16.41,0.78
432382,16.41,0.29
432434,16.41,0.29
432485,16.41,0.29
432536,16.41,0.29
432587,16.41,0.29
432638,16.41,0.29
432690,16.41,0.78
432741,16.41,0.78
432792,16.41,0.78
432842,16.41,0.29
432893,16.41,0.29
432945,16.41,0.29
432996,16.41,0.78
433047,16.41,0.78
433098,16.41,0.29
433149,16.41,0.78
433201,16.41,0.78
433252,16.41,0.78
433302,16.41,0.78
433353,16.41,0.78
433404,16.41,-0.2
433456,16.41,0.78
433507,16.41,0.78
433558,16.41,0.29
433609,16.41,0.78
433660,16.41,0.78
433712,16.41,1.27
433763,16.41,0.29
433813,16.41,0.78
433864,16.41,-0.68
433915,16.41,1.27
433967,16.41,-0.2
434018,16.41,-0.2
434069,16.41,-0.2
434120,16.41,0.29
434171,16.41,0.78
434223,16.41,0.29
434274,16.41,0.29
434324,16.41,0.29
434375,16.41,1.27
434426,16.41,0.78
434478,16.41,0.29
434529,16.41,0.78
434580,16.41,0.78
434631,16.41,0.78
434682,16.41,0.78
434734,16.41,0.78
434785,16.41,0.78
434835,16.41,0.78
434886,16.41,0.29
434937,16.41,0.29
434989,16.41,0.78
435040,16.41,0.78
435091,16.41,0.78
435142,16.41,0.29
435193,16.41,0.78
435245,16.41,0.78
435295,16.41,0.78
435346,16.41,0.29
435397,16.41,0.78
435448,16.41,0.29
435500,16.41,0.29
435551,16.41,1.27
435602,16.41,0.78
435653,16.41,0.78
435704,16.41,0.78
435756,16.41,0.78
435806,16.41,0.29
435857,16.41,0.78
435908,16.41,0.78
435959,16.41,0.29
436011,16.41,0.78
436062,16.41,0.29
436113,16.41,0.78
436164,16.41,0.78
436215,16.41,0.78
436265,16.41,0.29
436317,16.41,0.78
436368,16.41,0.78
436419,16.41,0.78
436470,16.41,0.29
436521,16.41,1.27
436573,16.41,0.78
436624,16.41,0.78
436675,16.41,-0.2
436726,16.41,0.29
436776,16.41,0.78
436828,16.41,1.27
436879,16.41,0.78
436930,16.41,0.78
436981,16.41,0.78
437032,16.41,0.29
437084,16.41,0.78
437135,16.41,0.29
437186,16.41,0.78
437237,16.41,0.78
437287,16.41,0.78
437339,16.41,1.27
437390,16.41,0.29
437441,16.41,1.76
437492,16.41,0.78
437543,16.41,0.78
437595,16.41,0.78
437646,16.41,0.29
437697,16.41,0.78
437747,16.41,0.29
437798,16.41,1.27
437850,16.41,0.78
437901,16.41,0.78
437952,16.41,1.27
438003,16.41,0.78
438054,16.41,0.78
438106,16.41,1.27
438157,16.41,1.27
438208,16.41,1.27
438259,16.41,0.29
438309,16.41,1.27
438361,16.41,0.29
438412,16.41,0.29
438463,16.41,0.78
438514,16.41,0.29
438565,16.41,0.78
438617,16.41,0.78
438668,16.41,0.78
438719,16.41,1.27
438769,16.41,1.27
438820,16.41,0.78
438872,16.41,0.78
438923,16.41,0.78
438974,16.41,1.27
439025,16.41,0.78
439076,16.41,1.27
439128,16.41,0.78
439179,16.41,0.78
439230,16.41,0.78
439280,16.41,0.29
439331,16.41,1.27
439383,16.41,1.27
439434,16.41,0.78
439485,16.41,1.27
439536,16.41,0.78
439587,16.41,0.29
439639,16.41,0.29
439690,16.41,0.78
439741,16.41,1.27
439791,16.41,0.78
439842,16.41,0.29
439894,16.41,0.78
439945,16.41,0.29
439996,16.41,1.27
440047,16.41,1.27
440098,16.41,1.27
440150,16.41,0.29
440201,16.41,1.27
440252,16.41,1.27
440302,16.41,1.27
440353,16.41,0.78
440404,16.41,0.78
440456,16.41,1.27
440507,16.41,1.27
440558,16.41,1.27
440609,16.41,0.78
440660,16.41,0.78
440712,16.41,1.27
440763,16.41,0.78
440814,16.41,0.78
440864,16.41,1.27
440915,16.41,1.27
440967,16.41,0.78
441018,16.41,0.29
441069,16.41,1.27
441120,16.41,0.78
441171,16.41,0.78
441223,16.41,0.78
441274,16.41,0.78
441324,16.41,0.78
441375,16.41,0.78
441426,16.41,0.29
441478,16.41,1.27
441529,16.41,0.78
441580,16.41,1.27
441631,16.41,0.78
441682,16.41,0.78
441734,16.41,0.78
441785,16.41,0.78
441835,16.41,1.27
441886,16.41,1.27
441937,16.41,1.76
441989,16.41,1.27
442040,16.41,0.78
442091,16.41,1.27
442142,16.41,0.78
442193,16.41,0.78
442245,16.41,1.27
442296,16.41,1.27
442347,16.41,0.78
442397,16.41,0.78
442448,16.41,0.78
442500,16.41,0.78
442551,16.41,0.78
442602,16.41,0.78
442653,16.41,1.27
442704,16.41,1.27
442756,16.41,0.29
442807,16.41,0.78
442857,16.41,0.78
442908,16.41,1.27
442959,16.41,0.78
443011,16.41,0.78
443062,16.41,1.27
443113,16.41,0.78
443164,16.41,1.27
443215,16.41,0.29
443267,16.41,1.27
443318,16.41,0.78
443368,16.41,0.78
443419,16.41,1.27
443470,16.41,1.27
443522,16.41,1.27
443573,16.41,0.29
443624,16.41,1.27
443675,16.41,0.78
443726,16.41,1.27
443778,16.41,1.27
443829,16.41,1.27
443879,16.41,1.27
443930,16.41,1.27
443981,16.41,0.78
444033,16.41,1.27
444084,16.41,1.27
444135,16.41,0.78
444186,16.41,1.27
444237,16.41,1.27
444289,16.41,0.29
444340,16.41,1.27
444391,16.41,1.27
444441,16.41,1.27
444492,16.41,1.76
444544,16.41,1.27
444595,16.41,0.78
444646,16.41,0.78
444697,16.41,1.27
444748,16.41,1.27
444800,16.41,0.78
444851,16.41,1.76
444902,16.41,1.27
444952,16.41,1.27
445003,16.41,0.78
445054,16.41,1.27
445106,16.41,0.78
445157,16.41,1.27
445208,16.41,1.27
445259,16.41,1.76
445310,16.41,1.76
445362,16.41,1.27
445413,16.41,1.76
445463,16.41,1.27
445514,16.41,1.76
445565,16.41,1.76
445617,16.41,1.27
445668,16.41,1.76
445719,16.41,0.78
445770,16.41,1.27
445821,16.41,1.27
445873,16.41,1.27
445924,16.41,0.78
445974,16.41,1.27
446025,16.41,1.27
446076,16.41,0.78
446128,16.41,1.27
446179,16.41,1.76
446230,16.41,1.27
446281,16.41,1.27
446332,16.41,1.27
446384,16.41,1.27
446435,16.41,1.27
446486,16.41,1.27
446536,16.41,1.27
446587,16.41,1.27
446639,16.41,1.27
446690,16.41,1.76
446741,16.41,1.27
446792,16.41,1.27
446843,16.41,1.27
446895,16.41,0.78
446946,16.41,0.78
446997,16.41,1.76
447047,16.41,1.27
447098,16.41,0.78
447150,16.41,1.76
447201,16.41,1.27
447252,16.41,1.76
447303,16.41,1.27
447354,16.41,1.27
447406,16.41,1.27
447457,16.41,0.78
447508,16.41,1.27
447559,16.41,1.27
447609,16.41,1.27
447661,16.41,1.27
447712,16.41,0.78
447763,16.41,1.27
447814,16.41,1.27
447865,16.41,1.27
447917,16.41,1.27
447968,16.41,1.27
448019,16.41,1.27
448070,16.41,1.27
448120,16.41,1.27
448172,16.41,0.78
448223,16.41,1.76
448274,16.41,1.27
448325,16.41,0.78
448376,16.41,0.29
448428,16.41,1.27
448479,16.41,1.27
448530,16.41,1.27
448581,16.41,0.78
448631,16.41,0.78
448683,16.41,0.78
448734,16.41,1.27
448785,16.41,0.78
448836,16.41,0.78
448887,16.41,0.78
448939,16.41,1.27
448990,16.41,0.78
449041,16.41,0.78
449092,16.41,1.27
449142,16.41,1.76
449193,16.41,1.76
449245,16.41,1.27
449296,16.41,1.27
449347,16.41,0.78
449398,16.41,1.27
449449,16.41,1.27
449501,16.41,1.76
449552,16.41,1.27
449603,16.41,1.27
449653,16.41,1.27
449704,16.41,0.78
449756,16.41,1.27
449807,16.41,1.27
449858,16.41,1.76
449909,16.41,0.78
449960,16.41,1.27
450012,16.41,1.27
450063,16.41,1.27
450114,16.41,1.76
450165,16.41,1.27
450215,16.41,1.76
450267,16.41,1.76
450318,16.41,1.27
450369,16.41,1.76
450420,16.41,1.76
450471,16.41,1.27
450523,16.41,1.27
450574,16.41,1.76
450625,16.41,1.27
450676,16.41,1.76
450726,16.41,1.76
450778,16.41,1.27
450829,16.41,2.73
450880,16.41,1.76
450931,16.41,1.27
450982,16.41,2.73
451034,16.41,1.27
451085,16.41,2.25
451136,16.41,1.27
451187,16.41,1.76
451237,16.41,2.25
451289,16.41,1.76
451340,16.41,1.76
451391,16.41,1.76
451442,16.41,1.76
451493,16.41,1.27
451545,16.41,2.25
451596,16.41,1.76
451647,16.41,1.76
451698,16.41,1.76
451748,16.41,1.27
451800,16.41,1.27
451851,16.41,1.27
451902,16.41,1.76
451953,16.41,1.76
452004,16.41,1.76
452056,16.41,2.25
452107,16.41,1.76
452158,16.41,1.76
452209,16.41,1.76
452260,16.41,1.76
452311,16.41,1.76
452362,16.41,1.27
452413,16.41,1.76
452464,16.41,1.76
452515,16.41,1.27
452567,16.41,2.25
452618,16.41,1.76
452669,16.41,1.76
452720,16.41,1.76
452771,16.41,1.76
452822,16.41,2.25
452873,16.41,1.27
452924,16.41,1.27
452975,16.41,1.27
453026,16.41,1.76
453078,16.41,1.76
453129,16.41,1.76
453180,16.41,1.27
453231,16.41,1.76
453282,16.41,1.76
453332,16.41,1.76
453384,16.41,2.73
453435,16.41,1.76
453486,16.41,1.76
453537,16.41,2.25
453588,16.41,1.27
453640,16.41,1.27
453691,16.41,1.76
453742,16.41,1.76
453793,16.41,1.76
453844,16.41,1.76
453895,16.41,1.76
453946,16.41,1.76
453997,16.41,1.27
454048,16.41,1.76
454099,16.41,2.73
454151,16.41,0.78
454202,16.41,1.76
454253,16.41,2.25
454304,16.41,1.27
454355,16.41,1.27
454406,16.41,1.27
454457,16.41,1.76
454508,16.41,1.76
454559,16.41,1.76
454610,16.41,1.76
454662,16.41,1.76
454713,16.41,1.76
454764,16.41,2.25
454815,16.41,1.76
454866,16.41,1.76
454917,16.41,1.76
454968,16.41,2.25
455019,16.41,1.76
455070,16.41,2.25
455121,16.41,1.76
455173,16.41,1.27
455224,16.41,1.76
455275,16.41,1.76
455326,16.41,2.25
455377,16.41,1.76
455429,16.41,1.27
455479,16.41,2.25
455530,16.41,1.76
455581,16.41,2.25
455632,16.41,1.76
455684,16.41,2.73
455735,16.41,2.25
455786,16.41,1.76
455837,16.41,2.25
455888,16.41,2.25
455940,16.41,1.76
455990,16.41,2.25
456041,16.41,1.76
456092,16.41,1.27
456143,16.41,2.25
456195,16.41,2.25
456246,16.41,2.25
456297,16.41,2.25
456348,16.41,2.73
456399,16.41,2.25
456451,16.41,1.76
456502,16.41,1.76
456552,16.41,2.25
456603,16.41,2.25
456654,16.41,1.76
456706,16.41,2.25
456757,16.41,2.25
456808,16.41,2.25
456859,16.41,1.76
456910,16.41,2.25
456962,16.41,1.76
457013,16.41,1.76
457063,16.41,2.25
457114,16.41,2.73
457165,16.41,1.76
457217,16.41,2.25
457268,16.41,1.76
457319,16.41,1.76
457370,16.41,2.25
457421,16.41,2.25
457473,16.41,2.25
457524,16.41,2.25
457575,16.41,1.76
457625,16.41,1.76
457676,16.41,2.25
457728,16.41,2.73
457779,16.41,2.25
457830,16.41,2.25
457881,16.41,1.76
457932,16.41,2.25
457984,16.41,1.76
458035,16.41,2.25
458086,16.41,1.27
458136,16.41,1.76
458187,16.41,1.76
458238,16.41,1.76
458290,16.41,1.76
458341,16.41,1.76
458392,16.41,2.25
458443,16.41,2.25
458494,16.41,2.25
458546,16.41,2.25
458597,16.41,2.25
458648,16.41,2.25
458698,16.41,2.25
458749,16.41,2.25
458801,16.41,2.25
458852,16.41,2.25
458903,16.41,1.76
458954,16.41,1.76
459005,16.41,1.76
459057,16.41,1.76
459108,16.41,2.25
459159,16.41,2.25
459209,16.41,2.25
459260,16.41,2.25
459312,16.41,1.76
459363,16.41,2.25
459414,16.41,2.25
459465,16.41,2.25
459516,16.41,2.73
459568,16.41,2.25
459619,16.41,2.25
459670,16.41,2.25
459721,16.41,1.76
459771,16.41,1.76
459823,16.41,1.76
459874,16.41,2.73
459925,16.41,1.76
459976,16.41,1.76
460027,16.41,2.25
460079,16.41,2.25
460130,16.41,1.76
460181,16.41,2.25
460232,16.41,2.25
460282,16.41,2.25
460334,16.41,2.25
460385,16.41,2.25
460436,16.41,1.76
460487,16.41,2.25
460538,16.41,2.25
460590,16.41,2.25
460641,16.41,1.27
460692,16.41,1.76
460743,16.41,2.25
460794,16.41,1.27
460845,16.41,2.25
460896,16.41,1.76
460947,16.41,1.76
460998,16.41,2.25
461049,16.41,2.73
461101,16.41,2.73
461152,16.41,2.25
461203,16.41,2.25
461254,16.41,2.73
461305,16.41,2.25
461356,16.41,2.73
461407,16.41,1.76
461458,16.41,1.76
461509,16.41,1.76
461560,16.41,1.76
461612,16.41,2.73
461663,16.41,2.25
461714,16.41,2.25
461765,16.41,2.25
461816,16.41,2.25
461868,16.41,2.25
461918,16.41,2.25
461969,16.41,2.25
462020,16.41,2.73
462071,16.41,2.73
462123,16.41,2.25
462174,16.41,2.25
462225,16.41,2.25
462276,16.41,2.25
462327,16.41,2.73
462379,16.41,2.73
462429,16.41,2.25
462480,16.41,2.25
462531,16.41,2.25
462582,16.41,2.25
462633,16.41,2.73
462685,16.41,2.73
462736,16.41,2.25
462787,16.41,2.73
462838,16.41,2.73
462889,16.41,2.25
462941,16.41,2.25
462991,16.41,2.25
463042,16.41,2.25
463093,16.41,2.73
463144,16.41,2.25
463196,16.41,2.73
463247,16.41,2.73
463298,16.41,2.73
463349,16.41,2.25
463400,16.41,2.25
463452,16.41,2.25
463502,16.41,2.25
463553,16.41,3.22
463604,16.41,2.73
463655,16.41,2.25
463707,16.41,2.25
463758,16.41,3.22
463809,16.41,2.73
463860,16.41,2.73
463911,16.41,2.73
463963,16.41,2.73
464014,16.41,3.22
464064,16.41,2.25
464115,16.41,2.73
464166,16.41,2.25
464218,16.41,2.73
464269,16.41,2.25
464320,16.41,2.25
464371,16.41,2.73
464422,16.41,1.27
464474,16.41,2.25
464525,16.41,2.73
464575,16.41,2.25
464626,16.41,2.25
464677,16.41,2.73
464729,16.41,2.25
464780,16.41,1.76
464831,16.41,2.73
464882,16.41,2.73
464933,16.41,2.25
464985,16.41,2.73
465036,16.41,2.73
465087,16.41,2.73
465137,16.41,2.25
465188,16.41,2.73
465240,16.41,2.25
465291,16.41,2.73
465342,16.41,2.73
465393,16.41,2.73
465444,16.41,2.73
465496,16.41,2.73
465547,16.41,3.22
465598,16.41,2.73
465648,16.41,2.73
465699,16.41,2.73
465751,16.41,3.22
465802,16.41,2.73
465853,16.41,2.25
465904,16.41,2.73
465955,16.41,2.73
466007,16.41,2.73
466058,16.41,2.73
466109,16.41,2.73
466160,16.41,2.25
466210,16.41,2.25
466262,16.41,2.73
466313,16.41,2.73
466364,16.41,2.73
466415,16.41,2.25
466466,16.41,2.25
466518,16.41,2.73
466569,16.41,1.76
466620,16.41,2.25
466671,16.41,2.25
466721,16.41,2.73
466772,16.41,2.73
466824,16.41,3.22
466875,16.41,2.73
466926,16.41,2.73
466977,16.41,1.76
467028,16.41,2.25
467080,16.41,2.73
467131,16.41,2.73
467182,16.41,2.73
467233,16.41,2.25
467283,16.41,2.73
467335,16.41,1.76
467386,16.41,2.73
467437,16.41,2.73
467488,16.41,2.25
467539,16.41,2.73
467591,16.41,2.73
467642,16.41,2.73
467693,16.41,2.73
467744,16.41,2.25
467794,16.41,2.25
467846,16.41,2.73
467897,16.41,2.25
467948,16.41,2.25
467999,16.41,2.25
468050,16.41,2.25
468102,16.41,3.22
468153,16.41,2.25
468204,16.41,2.73
468255,16.41,2.73
468306,16.41,2.73
468357,16.41,2.73
468408,16.41,2.73
468459,16.41,2.73
